session_id,cashier_id,terminal_id,member_id,session_type,duration_min,order_transfer,usage,discount,total
14670,2,3,1.0,Member,163,1.96,25.57,0.0,27.53
14671,1,14,,Standard,80,5.59,7.17,0.0,12.76
14672,4,14,4.0,Member,152,3.31,23.03,0.0,26.34
14673,3,12,,Standard,59,5.86,5.98,0.0,11.84
14674,5,5,,Standard,128,7.48,10.15,2.34,15.29
14675,2,3,3.0,Member,145,0.2,12.5,0.0,12.7
14676,2,2,,Standard,51,4.29,5.32,0.97,8.64
14677,5,4,,Administrator,33,5.8,4.62,0.0,10.42
14678,2,12,42.0,Member,70,0.39,11.17,0.0,11.56
14679,1,8,,Standard,56,3.52,3.72,0.0,7.24
14680,4,7,,Time Limited,72,4.18,5.91,0.0,10.09
14681,2,7,2.0,Member,168,7.64,26.66,0.0,34.3
14682,5,16,46.0,Member,148,1.76,18.19,0.0,19.95
14683,1,14,,Standard,99,7.41,9.78,0.0,17.19
14684,4,1,,Free,47,6.54,7.09,0.0,13.63
14685,2,7,,Free,45,7.43,6.97,0.0,14.4
14686,5,4,,Standard,135,0.71,14.25,0.0,14.96
14687,2,5,22.0,Member,61,1.55,5.16,0.0,6.71
14688,1,3,,Standard,132,0.58,18.32,0.0,18.9
14689,4,1,,Standard,47,5.35,3.21,0.64,7.92
14690,4,12,14.0,Member,67,7.03,4.26,0.0,11.29
14691,2,2,,Administrator,32,1.49,2.21,0.12,3.58
14692,1,15,22.0,Member,139,0.26,13.31,0.0,13.57
14693,1,2,,Time Limited,71,6.22,5.69,0.0,11.91
14694,2,6,10.0,Member,64,1.82,6.03,0.0,7.85
14695,4,15,,Free,36,3.87,4.77,0.0,8.64
14696,4,2,48.0,Member,45,0.73,3.0,0.0,3.73
14697,4,11,,Time Limited,70,5.63,10.11,2.8,12.94
14698,5,11,25.0,Member,139,8.0,11.53,0.0,19.53
14699,1,15,,Standard,79,1.49,5.76,0.0,7.25
14700,5,13,,Time Limited,84,5.35,8.22,0.0,13.57
14701,5,12,,Administrator,13,2.4,0.84,0.17,3.07
14702,5,6,55.0,Member,83,0.77,12.62,0.0,13.39
14703,3,8,,Time Limited,58,4.18,3.72,0.0,7.9
14704,4,14,,Standard,95,4.65,6.08,2.16,8.57
14705,3,9,,Standard,132,1.37,8.11,0.0,9.48
14706,3,4,,Standard,123,6.43,19.22,0.0,25.65
14707,3,13,,Standard,137,7.53,21.58,0.0,29.11
14708,4,13,,Standard,144,2.06,19.81,0.0,21.87
14709,2,11,22.0,Member,48,7.37,3.69,2.84,8.22
14710,5,9,27.0,Member,172,4.69,12.58,0.0,17.27
14711,4,6,,Standard,71,7.88,6.33,0.0,14.21
14712,1,9,,Standard,71,2.94,10.04,0.0,12.98
14713,5,8,5.0,Member,86,1.14,12.21,0.0,13.35
14714,4,3,29.0,Member,108,6.32,9.4,0.0,15.72
14715,5,8,,Standard,102,2.43,7.3,0.0,9.73
14716,2,12,,Standard,125,7.01,18.44,0.0,25.45
14717,1,10,,Standard,120,0.9,9.06,2.45,7.51
14718,1,15,,Time Limited,90,1.6,5.99,0.0,7.59
14719,4,5,17.0,Member,112,4.33,12.8,0.0,17.13
14720,3,11,,Standard,104,4.71,8.96,0.0,13.67
14721,2,3,,Standard,82,0.97,6.5,0.0,7.47
14722,3,12,14.0,Member,87,4.86,8.62,0.0,13.48
14723,2,4,,Time Limited,50,7.3,7.15,0.0,14.45
14724,1,11,53.0,Member,151,6.36,10.32,0.0,16.68
14725,1,7,,Standard,74,1.27,5.64,0.0,6.91
14726,3,16,50.0,Member,67,3.86,8.82,0.0,12.68
14727,5,6,,Standard,87,2.34,13.55,0.0,15.89
14728,1,9,,Free,59,7.5,4.69,0.0,12.19
14729,5,3,,Standard,83,4.02,5.64,0.0,9.66
14730,4,13,,Standard,36,2.54,2.36,0.0,4.9
14731,5,16,8.0,Member,47,3.31,3.81,0.0,7.12
14732,5,14,58.0,Member,159,0.47,19.54,0.0,20.01
14733,3,10,,Time Limited,79,3.43,9.14,0.0,12.57
14734,4,10,,Standard,85,6.18,5.29,0.0,11.47
14735,3,4,,Standard,95,3.18,11.28,1.22,13.24
14736,3,11,9.0,Member,78,7.38,5.06,0.0,12.44
14737,2,1,,Standard,127,6.23,15.74,1.91,20.06
14738,1,15,,Standard,39,3.0,3.89,0.0,6.89
14739,2,16,,Standard,136,7.77,19.8,0.0,27.57
14740,4,6,,Standard,62,0.6,6.63,0.0,7.23
14741,3,1,,Time Limited,69,1.43,9.63,0.0,11.06
14742,5,2,,Standard,65,7.11,4.92,0.0,12.03
14743,4,1,,Free,27,0.93,4.03,2.49,2.47
14744,2,6,,Standard,103,0.84,13.01,0.0,13.85
14745,2,14,58.0,Member,64,3.61,6.62,0.0,10.23
14746,1,10,,Standard,58,4.3,4.53,2.99,5.84
14747,3,10,,Standard,43,6.78,3.44,0.0,10.22
14748,5,3,20.0,Member,50,3.77,6.46,0.0,10.23
14749,5,4,7.0,Member,101,7.08,12.38,0.0,19.46
14750,3,12,,Standard,141,5.64,20.53,0.0,26.17
14751,5,7,,Standard,65,5.68,8.17,0.0,13.85
14752,3,9,,Standard,113,5.65,8.18,0.0,13.83
14753,4,15,,Standard,80,5.26,10.59,0.0,15.85
14754,2,13,40.0,Member,164,5.5,14.57,0.0,20.07
14755,5,9,,Standard,73,0.53,9.18,0.0,9.71
14756,1,3,,Standard,113,2.89,13.49,0.0,16.38
14757,5,5,,Standard,113,0.5,13.04,0.0,13.54
14758,4,12,22.0,Member,122,6.24,9.31,0.0,15.55
14759,5,6,,Standard,116,2.28,12.7,0.0,14.98
14760,1,16,,Standard,70,1.96,5.73,0.0,7.69
14761,1,10,,Standard,148,4.75,17.19,0.0,21.94
14762,3,12,,Standard,101,5.32,9.51,1.2,13.63
14763,1,3,61.0,Member,83,7.88,12.97,0.0,20.85
14764,2,5,,Standard,142,2.45,20.01,0.0,22.46
14765,3,7,,Administrator,18,4.01,1.73,2.43,3.31
14766,4,4,,Standard,61,2.83,9.13,0.0,11.96
14767,1,11,,Standard,112,7.75,11.68,0.0,19.43
14768,2,15,,Administrator,28,7.96,4.04,0.0,12.0
14769,5,11,52.0,Member,172,0.54,18.96,0.0,19.5
14770,1,12,45.0,Member,62,5.99,4.97,1.81,9.15
14771,4,11,,Standard,117,7.49,17.51,0.0,25.0
14772,2,6,33.0,Member,110,6.02,16.44,0.6,21.86
14773,5,10,,Time Limited,55,4.92,4.22,0.0,9.14
14774,5,7,,Standard,105,2.85,14.17,0.0,17.02
14775,1,6,,Standard,101,6.4,11.3,0.0,17.7
14776,3,6,,Free,57,0.43,4.57,0.0,5.0
14777,1,1,,Standard,97,1.17,7.66,0.0,8.83
14778,4,2,7.0,Member,68,7.13,6.5,0.0,13.63
14779,5,13,,Standard,33,1.8,2.15,1.33,2.62
14780,3,5,,Standard,93,5.4,7.45,0.0,12.85
14781,1,1,,Time Limited,36,7.17,3.46,0.0,10.63
14782,3,11,,Time Limited,70,1.8,9.23,0.0,11.03
14783,5,9,5.0,Member,162,6.26,18.18,0.0,24.44
14784,5,15,4.0,Member,152,3.28,17.54,0.0,20.82
14785,5,1,,Standard,41,7.58,5.03,0.0,12.61
14786,4,10,,Standard,95,1.52,11.58,0.0,13.1
14787,5,14,,Administrator,39,2.73,5.52,2.16,6.09
14788,2,14,,Standard,42,7.47,6.72,0.0,14.19
14789,3,9,8.0,Member,127,4.37,8.56,0.0,12.93
14790,4,10,,Standard,97,7.71,8.12,1.63,14.2
14791,2,5,,Standard,51,0.83,6.27,0.0,7.1
14792,5,8,,Free,33,7.95,3.73,0.33,11.35
14793,2,5,,Standard,79,3.74,8.48,0.0,12.22
14794,3,14,42.0,Member,55,7.29,8.54,0.0,15.83
14795,1,12,,Standard,106,4.12,15.81,1.06,18.87
14796,3,6,,Standard,37,6.01,3.5,0.15,9.36
14797,5,8,,Standard,118,3.5,12.92,0.0,16.42
14798,5,7,,Free,60,2.91,9.42,0.0,12.33
14799,3,7,,Time Limited,61,6.65,8.83,0.0,15.48
14800,3,13,,Standard,80,4.36,9.92,1.45,12.83
14801,4,12,,Standard,85,0.18,8.17,0.0,8.35
14802,5,11,,Standard,42,7.24,2.77,0.0,10.01
14803,4,10,,Standard,137,6.9,18.09,0.0,24.99
14804,2,1,,Time Limited,65,0.33,7.25,0.0,7.58
14805,1,16,,Standard,142,2.76,19.02,0.0,21.78
14806,1,2,,Standard,126,7.94,11.83,0.0,19.77
14807,1,8,7.0,Member,83,6.76,12.88,0.0,19.64
14808,3,3,10.0,Member,177,1.19,19.72,0.0,20.91
14809,4,4,3.0,Member,123,6.41,9.71,0.0,16.12
14810,5,9,,Standard,90,1.94,6.51,0.0,8.45
14811,4,11,,Administrator,38,6.71,6.07,0.0,12.78
14812,1,14,,Standard,57,6.19,5.11,1.49,9.81
14813,2,3,,Standard,110,7.66,13.78,0.18,21.26
14814,3,6,,Standard,87,1.67,5.65,0.0,7.32
14815,2,5,,Standard,123,3.07,14.6,0.0,17.67
14816,1,6,,Standard,116,1.68,17.47,0.94,18.21
14817,4,5,,Standard,47,6.79,3.54,0.0,10.33
14818,1,9,17.0,Member,135,5.89,9.73,0.0,15.62
14819,3,7,5.0,Member,150,4.67,11.0,1.63,14.04
14820,1,6,,Time Limited,80,3.42,11.45,0.0,14.87
14821,2,3,,Standard,118,6.09,18.32,0.0,24.41
14822,1,4,31.0,Member,46,7.02,6.41,0.0,13.43
14823,4,4,,Standard,47,3.56,2.9,0.0,6.46
14824,1,9,28.0,Member,55,1.23,6.69,0.0,7.92
14825,5,14,,Standard,50,6.64,4.96,2.26,9.34
14826,1,4,,Standard,66,1.54,10.21,0.0,11.75
14827,1,12,8.0,Member,137,0.99,11.63,0.0,12.62
14828,3,10,,Standard,83,2.19,6.15,0.0,8.34
14829,1,1,,Free,17,4.79,2.37,0.0,7.16
14830,5,15,,Standard,148,5.43,19.02,0.97,23.48
14831,3,9,,Standard,31,5.18,4.83,0.0,10.01
14832,4,7,,Administrator,40,2.18,5.56,0.68,7.06
14833,1,16,,Time Limited,43,5.52,6.09,0.0,11.61
14834,4,16,,Standard,66,4.58,6.41,0.0,10.99
14835,3,15,3.0,Member,172,5.17,24.87,1.3,28.74
14836,5,10,,Free,54,7.65,7.45,0.0,15.1
14837,3,5,,Time Limited,86,4.46,9.63,0.0,14.09
14838,2,10,,Standard,103,2.01,8.5,2.36,8.15
14839,2,12,28.0,Member,81,7.41,9.51,1.08,15.84
14840,1,3,,Standard,134,0.15,16.6,0.99,15.76
14841,3,4,,Time Limited,72,0.84,9.22,0.0,10.06
14842,2,10,,Standard,82,1.96,6.82,0.0,8.78
14843,2,15,,Time Limited,39,7.16,3.32,0.0,10.48
14844,1,16,,Standard,120,4.07,7.96,0.0,12.03
14845,4,8,,Standard,112,3.62,14.59,2.73,15.48
14846,2,6,,Standard,147,1.72,10.22,0.7,11.24
14847,5,16,,Free,56,4.1,3.9,0.0,8.0
14848,1,9,,Standard,107,7.76,15.66,0.0,23.42
14849,1,2,,Time Limited,61,1.27,6.73,0.0,8.0
14850,5,1,3.0,Member,119,6.03,7.23,0.0,13.26
14851,2,2,45.0,Member,60,2.73,8.12,2.88,7.97
14852,4,14,,Standard,30,5.73,4.49,0.0,10.22
14853,4,6,53.0,Member,83,6.6,9.45,0.0,16.05
14854,4,16,,Standard,111,1.53,13.41,0.0,14.94
14855,2,9,11.0,Member,111,3.99,17.31,0.0,21.3
14856,3,15,6.0,Member,120,3.14,7.41,0.0,10.55
14857,4,10,,Standard,88,3.28,11.95,0.0,15.23
14858,2,12,,Standard,43,2.93,3.75,1.85,4.83
14859,1,4,61.0,Member,77,5.34,8.45,0.0,13.79
14860,3,5,36.0,Member,99,0.26,12.21,0.41,12.06
14861,5,15,,Standard,102,2.73,11.41,0.0,14.14
14862,4,9,,Standard,30,7.2,3.21,0.0,10.41
14863,3,7,14.0,Member,66,5.07,9.62,2.29,12.4
14864,4,3,9.0,Member,57,1.58,3.82,0.0,5.4
14865,3,1,,Standard,54,7.15,7.58,2.12,12.61
14866,1,11,,Standard,122,0.39,8.71,2.96,6.14
14867,1,11,,Standard,72,2.82,6.5,0.0,9.32
14868,4,12,,Free,44,4.77,5.09,0.0,9.86
14869,1,11,42.0,Member,113,5.18,8.8,0.0,13.98
14870,5,1,3.0,Member,55,0.85,8.78,0.15,9.48
14871,2,16,,Standard,123,7.27,14.01,0.0,21.28
14872,1,14,,Standard,146,3.23,18.62,0.51,21.34
14873,1,15,49.0,Member,114,7.63,12.85,0.0,20.48
14874,5,10,21.0,Member,51,2.74,5.32,0.0,8.06
14875,1,15,,Standard,135,6.73,21.28,0.47,27.54
14876,1,9,,Free,60,6.5,3.82,0.0,10.32
14877,3,2,,Time Limited,75,7.49,10.33,1.76,16.06
14878,5,9,,Standard,148,3.84,9.21,0.0,13.05
14879,2,2,,Standard,129,5.01,11.11,0.51,15.61
14880,1,2,,Standard,125,7.67,12.46,0.0,20.13
14881,2,12,57.0,Member,115,4.08,18.06,1.62,20.52
14882,1,3,,Standard,123,6.45,14.7,0.0,21.15
14883,4,8,,Administrator,35,7.97,2.76,0.0,10.73
14884,2,1,1.0,Member,136,1.34,12.02,1.17,12.19
14885,5,1,,Standard,137,4.2,11.76,0.0,15.96
14886,1,5,,Administrator,27,5.25,2.33,2.1,5.48
14887,5,13,27.0,Member,72,7.07,4.54,0.0,11.61
14888,4,15,,Standard,35,0.28,3.96,1.63,2.61
14889,5,4,,Free,49,7.98,3.48,0.0,11.46
14890,5,15,4.0,Member,144,0.94,15.51,0.0,16.45
14891,4,14,,Standard,64,3.76,5.96,2.72,7.0
14892,2,7,,Standard,33,1.79,3.31,0.0,5.1
14893,3,6,,Free,55,2.07,7.26,0.0,9.33
14894,2,5,,Time Limited,42,2.62,3.45,0.89,5.18
14895,4,15,43.0,Member,159,3.41,10.72,0.0,14.13
14896,5,5,32.0,Member,96,4.15,6.23,0.0,10.38
14897,3,15,10.0,Member,146,0.01,8.8,0.0,8.81
14898,1,8,,Standard,108,1.49,17.22,0.0,18.71
14899,1,16,,Standard,34,4.28,2.49,0.0,6.77
14900,5,5,,Standard,97,3.71,14.51,0.0,18.22
14901,1,13,,Administrator,26,1.95,3.34,0.0,5.29
14902,1,11,,Standard,53,0.29,4.96,0.11,5.14
14903,5,13,,Standard,97,0.68,7.08,2.55,5.21
14904,5,9,8.0,Member,103,3.36,15.16,0.0,18.52
14905,4,3,6.0,Member,103,3.79,10.9,2.84,11.85
14906,1,2,,Time Limited,62,1.92,4.94,0.0,6.86
14907,5,1,,Free,16,4.52,2.13,0.0,6.65
14908,1,14,7.0,Member,152,0.77,9.88,2.06,8.59
14909,1,3,,Time Limited,69,7.86,4.94,0.0,12.8
14910,2,14,,Standard,132,5.2,19.93,2.13,23.0
14911,1,15,2.0,Member,137,2.61,13.17,0.0,15.78
14912,3,4,,Standard,76,4.49,7.78,0.0,12.27
14913,5,1,,Free,21,0.03,1.3,0.94,0.39
14914,3,2,,Standard,118,2.44,18.86,0.0,21.3
14915,2,14,,Standard,132,2.95,12.51,0.0,15.46
14916,2,9,,Standard,122,1.11,16.6,0.0,17.71
14917,4,16,,Time Limited,40,3.96,5.24,0.95,8.25
14918,1,12,42.0,Member,125,5.82,14.04,0.0,19.86
14919,4,4,32.0,Member,158,3.33,19.11,0.0,22.44
14920,2,5,,Standard,129,5.11,8.46,0.0,13.57
14921,5,16,,Standard,39,4.96,3.4,0.0,8.36
14922,3,6,28.0,Member,96,5.26,8.86,0.36,13.76
14923,3,13,,Standard,36,5.31,2.25,0.0,7.56
14924,5,3,47.0,Member,131,3.68,12.4,0.0,16.08
14925,4,8,,Time Limited,47,6.72,5.65,0.0,12.37
14926,2,2,,Standard,148,4.69,21.09,0.0,25.78
14927,3,13,26.0,Member,101,3.88,10.35,0.0,14.23
14928,5,7,,Standard,100,4.38,7.22,2.34,9.26
14929,1,12,54.0,Member,96,5.72,12.55,0.0,18.27
14930,3,9,,Standard,102,4.04,9.83,0.0,13.87
14931,1,15,5.0,Member,72,7.39,9.8,0.0,17.19
14932,3,12,51.0,Member,106,5.19,16.6,0.0,21.79
14933,3,13,,Standard,110,7.17,16.02,0.0,23.19
14934,5,5,,Standard,114,5.07,17.11,0.0,22.18
14935,4,11,16.0,Member,74,6.89,4.76,0.0,11.65
14936,1,1,,Time Limited,60,4.53,5.96,0.0,10.49
14937,5,12,4.0,Member,140,3.06,12.14,0.0,15.2
14938,4,7,,Standard,69,2.48,7.59,0.83,9.24
14939,2,16,58.0,Member,93,5.94,12.66,0.0,18.6
14940,3,13,,Free,27,4.15,2.29,1.25,5.19
14941,1,1,,Standard,107,7.7,11.3,0.0,19.0
14942,5,2,,Time Limited,51,1.56,5.95,0.0,7.51
14943,1,4,3.0,Member,117,7.76,11.5,0.0,19.26
14944,5,7,,Standard,113,0.22,7.21,0.0,7.43
14945,3,8,,Standard,83,2.59,12.57,2.34,12.82
14946,4,16,47.0,Member,166,7.93,22.42,0.0,30.35
14947,5,13,,Standard,95,2.53,14.93,0.0,17.46
14948,4,13,66.0,Member,92,5.76,11.61,0.0,17.37
14949,4,4,,Standard,123,2.61,13.33,0.0,15.94
14950,3,14,,Time Limited,68,1.51,9.69,0.0,11.2
14951,4,16,,Standard,108,6.07,8.5,1.26,13.31
14952,1,8,9.0,Member,131,4.23,18.25,0.0,22.48
14953,4,16,56.0,Member,64,0.42,9.01,2.02,7.41
14954,5,9,,Standard,51,1.03,5.4,0.0,6.43
14955,4,10,34.0,Member,157,1.03,12.19,0.0,13.22
14956,1,9,49.0,Member,163,5.03,12.85,0.0,17.88
14957,1,12,,Administrator,29,0.99,2.15,2.14,1.0
14958,4,9,10.0,Member,172,2.29,14.25,1.55,14.99
14959,4,16,,Standard,137,5.77,14.03,0.13,19.67
14960,1,11,,Time Limited,41,3.23,5.34,0.0,8.57
14961,3,4,,Standard,140,1.14,14.59,0.0,15.73
14962,2,8,13.0,Member,66,1.96,5.67,0.03,7.6
14963,5,15,,Administrator,33,2.06,2.34,0.0,4.4
14964,2,10,,Standard,124,5.04,8.27,0.0,13.31
14965,1,1,,Standard,34,3.07,2.51,0.0,5.58
14966,2,2,,Standard,114,1.19,13.81,0.0,15.0
14967,4,9,,Time Limited,75,2.99,8.6,0.0,11.59
14968,4,8,,Standard,125,0.33,11.03,0.0,11.36
14969,3,7,,Standard,106,2.63,16.41,2.57,16.47
14970,2,9,,Standard,44,0.66,5.83,0.0,6.49
14971,3,1,,Standard,126,7.81,17.71,0.0,25.52
14972,4,11,,Standard,124,7.04,11.95,0.0,18.99
14973,2,15,3.0,Member,143,7.86,11.31,1.86,17.31
14974,4,5,,Free,52,2.96,3.91,0.0,6.87
14975,2,1,,Standard,88,7.27,7.41,0.0,14.68
14976,1,13,,Time Limited,54,5.02,6.5,0.0,11.52
14977,2,6,,Standard,110,0.29,17.23,0.0,17.52
14978,1,9,,Free,44,6.89,5.19,0.0,12.08
14979,2,11,,Standard,53,7.41,4.15,2.29,9.27
14980,3,2,,Standard,90,4.1,13.07,0.0,17.17
14981,2,9,,Free,56,3.25,6.05,0.0,9.3
14982,3,15,,Time Limited,88,1.6,8.79,2.45,7.94
14983,2,7,31.0,Member,102,3.01,14.88,0.0,17.89
14984,5,7,,Standard,47,5.78,3.08,0.0,8.86
14985,3,8,,Standard,124,0.57,7.99,1.47,7.09
14986,2,11,12.0,Member,112,1.55,14.18,0.0,15.73
14987,2,12,,Administrator,25,5.48,3.83,0.0,9.31
14988,2,7,55.0,Member,119,3.93,10.94,0.0,14.87
14989,3,4,,Standard,58,4.44,4.63,0.0,9.07
14990,4,11,4.0,Member,134,0.94,11.65,0.0,12.59
14991,3,7,,Standard,85,1.9,11.45,0.0,13.35
14992,3,4,,Time Limited,83,0.35,11.31,2.25,9.41
14993,1,14,,Time Limited,49,1.86,5.28,1.58,5.56
14994,4,11,,Standard,122,6.73,7.52,0.0,14.25
14995,2,13,,Standard,108,1.66,13.09,0.0,14.75
14996,4,12,,Time Limited,45,3.63,4.78,0.0,8.41
14997,5,7,,Standard,79,5.72,6.48,0.0,12.2
14998,5,6,,Standard,74,3.04,10.94,0.0,13.98
14999,5,3,,Administrator,44,0.38,3.19,1.84,1.73
15000,5,11,,Standard,46,0.33,3.91,0.0,4.24
15001,2,14,,Time Limited,40,1.26,2.61,0.0,3.87
15002,3,14,,Free,36,4.18,5.27,0.0,9.45
15003,4,16,,Administrator,45,3.57,4.74,0.6,7.71
15004,4,12,,Standard,62,5.52,9.38,0.0,14.9
15005,5,10,,Standard,132,4.51,19.97,0.0,24.48
15006,5,11,15.0,Member,121,7.27,15.91,0.05,23.13
15007,5,16,63.0,Member,74,1.51,8.04,0.0,9.55
15008,5,13,50.0,Member,144,2.34,19.47,0.0,21.81
15009,4,12,,Administrator,39,2.82,2.53,0.0,5.35
15010,3,9,,Standard,77,7.41,8.2,0.0,15.61
15011,5,3,,Standard,41,0.37,6.28,0.97,5.68
15012,1,2,20.0,Member,80,1.94,6.89,0.0,8.83
15013,4,12,,Standard,115,6.69,12.79,0.0,19.48
15014,2,6,,Administrator,44,1.26,3.6,0.0,4.86
15015,5,10,34.0,Member,166,7.3,23.0,1.12,29.18
15016,4,7,24.0,Member,65,5.65,6.37,0.0,12.02
15017,2,13,42.0,Member,52,7.34,6.0,0.13,13.21
15018,3,15,48.0,Member,91,7.91,8.9,0.0,16.81
15019,3,14,,Standard,99,1.5,9.73,0.0,11.23
15020,3,12,,Standard,129,3.52,12.97,0.0,16.49
15021,3,3,,Standard,85,2.95,13.47,0.0,16.42
15022,5,9,,Standard,123,4.57,9.41,0.0,13.98
15023,4,3,,Standard,60,7.71,7.92,0.0,15.63
15024,3,15,,Administrator,40,2.48,4.23,0.0,6.71
15025,1,8,13.0,Member,92,2.26,13.7,1.82,14.14
15026,1,4,57.0,Member,83,7.28,10.07,1.03,16.32
15027,2,16,,Standard,66,4.85,5.22,1.72,8.35
15028,2,8,,Time Limited,65,6.27,7.96,1.41,12.82
15029,4,7,36.0,Member,140,6.65,8.49,0.0,15.14
15030,1,5,,Standard,150,3.6,13.49,0.67,16.42
15031,2,13,,Standard,41,7.71,2.57,0.0,10.28
15032,5,12,16.0,Member,142,5.5,15.63,0.0,21.13
15033,1,2,,Standard,60,7.34,7.82,0.0,15.16
15034,2,11,34.0,Member,122,4.82,18.66,0.0,23.48
15035,4,6,,Standard,132,0.62,16.17,0.0,16.79
15036,5,8,9.0,Member,57,0.32,7.53,0.0,7.85
15037,5,5,23.0,Member,120,1.31,16.86,0.0,18.17
15038,4,9,2.0,Member,107,0.33,7.26,0.0,7.59
15039,3,11,1.0,Member,165,3.27,12.51,0.0,15.78
15040,2,2,,Time Limited,85,6.97,5.77,0.0,12.74
15041,1,7,,Standard,32,2.77,3.08,0.0,5.85
15042,5,13,,Standard,72,6.23,5.23,0.0,11.46
15043,1,4,,Standard,84,2.55,6.87,0.0,9.42
15044,5,6,,Time Limited,88,5.68,6.57,0.0,12.25
15045,2,5,50.0,Member,176,1.43,21.22,0.0,22.65
15046,1,3,,Standard,37,3.23,3.89,0.0,7.12
15047,1,2,,Standard,100,2.82,13.26,0.0,16.08
15048,1,15,,Standard,87,1.65,12.51,0.0,14.16
15049,4,2,,Standard,33,5.19,4.78,1.11,8.86
15050,1,4,2.0,Member,152,5.22,13.94,0.0,19.16
15051,1,11,,Standard,52,5.03,8.22,0.0,13.25
15052,5,3,,Standard,67,0.78,6.18,2.39,4.57
15053,3,5,,Standard,142,3.82,21.11,2.08,22.85
15054,2,5,,Standard,131,2.39,9.02,0.0,11.41
15055,5,6,,Free,50,2.23,3.1,0.0,5.33
15056,5,5,21.0,Member,146,0.26,18.35,0.0,18.61
15057,4,7,,Standard,144,2.66,17.64,0.0,20.3
15058,2,3,,Time Limited,57,3.61,4.5,0.78,7.33
15059,4,12,,Time Limited,56,3.43,4.67,2.65,5.45
15060,5,6,,Time Limited,81,3.63,11.47,0.36,14.74
15061,4,2,,Time Limited,56,0.15,8.58,0.0,8.73
15062,5,3,,Standard,75,7.18,8.29,0.0,15.47
15063,2,13,,Time Limited,82,2.94,5.39,0.0,8.33
15064,2,6,,Standard,114,0.13,17.96,0.0,18.09
15065,4,13,,Standard,73,3.94,8.12,0.0,12.06
15066,3,6,,Standard,100,1.68,8.69,2.28,8.09
15067,5,13,5.0,Member,122,5.32,19.42,0.0,24.74
15068,1,10,,Administrator,40,5.51,5.04,0.0,10.55
15069,3,2,,Standard,71,2.75,6.51,0.0,9.26
15070,2,14,,Standard,103,5.83,14.47,0.0,20.3
15071,4,6,,Time Limited,35,5.8,2.62,0.0,8.42
15072,1,11,3.0,Member,168,5.45,23.98,2.76,26.67
15073,3,8,,Standard,49,2.82,6.71,0.0,9.53
15074,4,16,3.0,Member,177,0.01,27.38,0.0,27.39
15075,2,9,,Standard,70,3.27,9.69,0.0,12.96
15076,5,13,,Standard,148,0.01,9.28,0.0,9.29
15077,3,13,,Standard,66,6.62,8.96,0.33,15.25
15078,5,15,,Standard,54,1.33,3.65,0.0,4.98
15079,5,8,64.0,Member,91,2.89,7.4,0.0,10.29
15080,3,3,,Standard,83,0.5,7.12,2.43,5.19
15081,3,3,,Time Limited,34,1.0,2.43,0.0,3.43
15082,1,10,,Time Limited,51,7.57,4.12,0.0,11.69
15083,5,12,,Standard,145,1.92,10.33,0.0,12.25
15084,4,10,,Standard,92,1.11,8.1,0.0,9.21
15085,3,5,,Standard,109,0.82,14.6,1.97,13.45
15086,3,2,,Standard,126,0.69,20.03,2.64,18.08
15087,4,4,8.0,Member,60,6.57,4.46,0.0,11.03
15088,2,5,3.0,Member,109,3.97,7.53,1.67,9.83
15089,1,6,28.0,Member,47,5.63,6.12,0.0,11.75
15090,2,5,47.0,Member,140,3.88,16.84,0.0,20.72
15091,3,3,,Standard,30,4.62,2.36,0.0,6.98
15092,4,6,22.0,Member,117,6.49,8.96,0.0,15.45
15093,5,11,20.0,Member,91,5.8,5.54,0.0,11.34
15094,2,3,,Standard,96,6.94,9.19,0.84,15.29
15095,2,9,,Standard,95,0.59,7.67,0.0,8.26
15096,5,5,,Free,21,6.25,1.69,2.62,5.32
15097,3,11,,Time Limited,85,4.45,11.24,0.0,15.69
15098,1,12,,Standard,128,1.13,17.07,0.14,18.06
15099,4,14,6.0,Member,83,1.12,6.63,0.0,7.75
15100,1,2,,Standard,142,2.17,10.3,0.0,12.47
15101,2,14,,Time Limited,56,4.8,7.6,0.0,12.4
15102,3,4,,Standard,107,1.56,14.93,0.0,16.49
15103,1,6,,Time Limited,57,2.39,8.5,0.0,10.89
15104,4,4,,Free,30,4.22,4.65,0.07,8.8
15105,5,12,,Time Limited,70,6.44,4.34,0.0,10.78
15106,3,1,,Standard,109,4.79,17.33,0.0,22.12
15107,5,5,,Standard,125,1.3,15.99,0.0,17.29
15108,4,7,,Standard,60,2.29,9.13,1.62,9.8
15109,3,12,10.0,Member,116,2.86,12.13,0.0,14.99
15110,4,3,,Standard,142,0.99,20.51,0.0,21.5
15111,5,5,,Standard,60,4.84,6.77,0.0,11.61
15112,2,5,,Standard,97,7.47,11.97,0.42,19.02
15113,1,2,,Time Limited,88,6.88,8.29,0.0,15.17
15114,5,12,,Administrator,40,1.88,3.4,0.0,5.28
15115,4,8,1.0,Member,124,2.27,10.76,0.0,13.03
15116,4,1,,Standard,91,7.92,10.68,0.0,18.6
15117,5,4,,Administrator,12,3.13,1.05,0.0,4.18
15118,3,16,,Standard,50,1.07,6.47,0.0,7.54
15119,2,6,,Standard,149,2.58,12.43,0.0,15.01
15120,4,15,,Standard,122,5.28,9.01,0.0,14.29
15121,4,5,,Standard,32,3.39,4.29,2.16,5.52
15122,1,3,,Standard,32,6.19,3.85,0.0,10.04
